         1731171 function calls (1687584 primitive calls) in 168.502 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 op_evaluator.py:15(<module>)
        1    0.000    0.000    0.000    0.000 op_evaluator.py:27(PersistentOpEvaluator)
        2    0.000    0.000    0.000    0.000 op_evaluator.py:65(__init__)
        1    0.000    0.000    0.000    0.000 op_hint.py:15(<module>)
        1    0.000    0.000    0.000    0.000 op_hint.py:162(OpHintArgumentTracker)
        1    0.000    0.000    0.000    0.000 op_hint.py:471(_LiteOperand)
        1    0.000    0.000    0.000    0.000 op_hint.py:518(_LiteSingleOperand)
        1    0.000    0.000    0.000    0.000 op_hint.py:544(_LiteAggregateOperand)
        1    0.000    0.000    0.000    0.000 op_hint.py:670(_LiteFuncCall)
        1    0.000    0.000    0.000    0.000 op_hint.py:96(OpHint)
        1    0.000    0.000    0.030    0.030 op_performance_data_pb2.py:5(<module>)
        9    0.000    0.000    0.000    0.000 op_performance_data_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 op_selector.py:15(<module>)
        1    0.000    0.000    0.000    0.000 op_selector.py:311(UnliftableError)
        1    0.000    0.000    0.010    0.010 opcode.py:2(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      120    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        5    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        3    0.000    0.000    0.116    0.039 ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:120(_UserDeviceSpec)
        1    0.000    0.000    2.013    2.013 ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ops.py:167(NullContextmanager)
        1    0.000    0.000    0.000    0.000 ops.py:179(Constant)
       37    0.000    0.000    0.000    0.000 ops.py:179(_override_helper)
        1    0.000    0.000    0.000    0.000 ops.py:1861(Operation)
        1    0.000    0.000    0.000    0.000 ops.py:199(Op)
        1    0.000    0.000    0.000    0.000 ops.py:218(uid)
        1    0.000    0.000    0.000    0.000 ops.py:235(enable_tensor_equality)
        2    0.000    0.000    0.000    0.000 ops.py:248(disable_tensor_equality)
        1    0.000    0.000    0.000    0.000 ops.py:259(Tensor)
        1    0.000    0.000    0.000    0.000 ops.py:2601(RegisterGradient)
      399    0.000    0.000    0.000    0.000 ops.py:2629(__init__)
      399    0.000    0.000    0.007    0.000 ops.py:2643(__call__)
      187    0.000    0.000    0.004    0.000 ops.py:2649(no_gradient)
        1    0.000    0.000    0.000    0.000 ops.py:2710(OpStats)
        1    0.000    0.000    0.000    0.000 ops.py:2762(RegisterStatistics)
       44    0.000    0.000    0.000    0.000 ops.py:2808(__init__)
       44    0.000    0.000    0.001    0.000 ops.py:2821(__call__)
        1    0.000    0.000    0.001    0.001 ops.py:2868(Graph)
        1    0.000    0.000    0.000    0.000 ops.py:2913(__init__)
        1    0.000    0.000    0.000    0.000 ops.py:3122(_c_graph)
        1    0.000    0.000    0.000    0.000 ops.py:3168(seed)
        1    0.000    0.000    0.000    0.000 ops.py:355(BinOp)
        1    0.000    0.000    0.000    0.000 ops.py:4585(_ControlDependenciesController)
        1    0.000    0.000    0.000    0.000 ops.py:511(Div)
        1    0.000    0.000    0.000    0.000 ops.py:5362(_DefaultStack)
        2    0.000    0.000    0.000    0.000 ops.py:5365(__init__)
        1    0.000    0.000    0.000    0.000 ops.py:540(UnaryOp)
        1    0.000    0.000    0.000    0.000 ops.py:55(UndefinedVariableError)
        1    0.000    0.000    0.000    0.000 ops.py:5550(_DefaultGraphStack)
        1    0.000    0.000    0.000    0.000 ops.py:5553(__init__)
        1    0.000    0.000    0.000    0.000 ops.py:5557(get_default)
        1    0.000    0.000    0.000    0.000 ops.py:5798(enable_eager_execution)
        2    0.000    0.000    0.000    0.000 ops.py:5870(disable_eager_execution)
        1    0.000    0.000    0.000    0.000 ops.py:588(MathCall)
        1    0.000    0.000    0.000    0.000 ops.py:5885(enable_eager_execution_internal)
        1    0.000    0.000    0.000    0.000 ops.py:6006(get_default_graph)
        1    0.000    0.000    0.000    0.000 ops.py:604(FuncNode)
        1    0.000    0.000    0.000    0.000 ops.py:6138(GraphKeys)
        1    0.000    0.000    0.000    0.000 ops.py:6447(internal_name_scope_v1)
        1    0.000    0.000    0.000    0.000 ops.py:6522(name_scope_v1)
        1    0.000    0.000    0.000    0.000 ops.py:6573(name_scope_v2)
       11    0.000    0.000    0.000    0.000 ops.py:6736(register_proto_function)
     1365    0.003    0.000    0.146    0.000 ops.py:6841(to_raw_op)
        1    0.000    0.000    0.000    0.000 ops.py:69(Term)
        1    0.000    0.000    0.000    0.000 ops.py:6935(_TensorIterator)
        1    0.000    0.000    0.000    0.000 ops.py:766(BinGrouper)
        1    0.000    0.000    0.000    0.000 ops.py:77(BaseGrouper)
       34    0.000    0.000    0.000    0.000 ops.py:863(_override_operator)
        1    0.000    0.000    0.000    0.000 ops.py:950(DataSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:971(_EagerTensorBase)
        1    0.000    0.000    0.000    0.000 ops.py:989(SeriesSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:997(FrameSplitter)
        1    0.000    0.000    0.078    0.078 ops_util.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ops_util.py:26(SupportedOp)
        1    0.000    0.000    0.000    0.000 optimization_options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimization_options.py:29(_AutotuneAlgorithm)
        1    0.000    0.000    0.000    0.000 optimization_options.py:35(MapVectorizationOptions)
        1    0.000    0.000    0.000    0.000 optimization_options.py:73(OptimizationOptions)
        1    0.001    0.001    0.119    0.119 optimization_parameters_pb2.py:5(<module>)
        2    0.000    0.000    0.000    0.000 optimization_parameters_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 optimize.py:141(OptimizeWarning)
        1    0.000    0.000    1.867    1.867 optimize.py:20(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:2061(Brent)
        1    0.000    0.000    0.000    0.000 optimize.py:3323(_Brute_Wrapper)
        1    0.000    0.000    0.000    0.000 optimize.py:55(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:82(OptimizeResult)
        1    0.000    0.000    0.000    0.000 optimize.py:948(_LineSearchError)
        1    0.000    0.000    0.000    0.000 optimizer.py:105(_RefVariableProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:135(_DenseReadResourceVariableProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:154(_DenseResourceVariableProcessor)
        1    0.000    0.000    7.417    7.417 optimizer.py:16(<module>)
        1    0.000    0.000    0.000    0.000 optimizer.py:179(_TensorProcessor)
        1    0.000    0.000    0.000    0.000 optimizer.py:216(Optimizer)
        1    0.000    0.000    0.000    0.000 optimizer.py:90(_OptimizableVariable)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:166(SGD)
        1    0.000    0.000    0.001    0.001 optimizer_v1.py:17(<module>)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:235(RMSprop)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:302(Adagrad)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:375(Adadelta)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:39(Optimizer)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:464(Adam)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:562(Adamax)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:650(Nadam)
        1    0.000    0.000    0.000    0.000 optimizer_v1.py:748(TFOptimizer)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:1378(RestoredOptimizer)
        1    0.000    0.000    0.281    0.281 optimizer_v2.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optimizer_v2.py:87(OptimizerV2)
        1    0.000    0.000    0.894    0.894 optimizers.py:16(<module>)
        1    0.000    0.000    0.067    0.067 option_builder.py:15(<module>)
        1    0.000    0.000    0.000    0.000 option_builder.py:26(ProfileOptionBuilder)
        1    0.000    0.000    0.000    0.000 optional_grad.py:15(<module>)
        1    0.000    0.000    0.129    0.129 optional_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 optional_ops.py:166(_OptionalImpl)
        1    0.000    0.000    0.000    0.000 optional_ops.py:205(OptionalSpec)
        1    0.000    0.000    0.000    0.000 optional_ops.py:35(Optional)
        1    0.000    0.000    0.000    0.000 options.py:15(<module>)
        1    0.000    0.000    0.000    0.000 options.py:30(OptionsBase)
       34    0.000    0.000    0.000    0.000 options.py:69(create_option)
        1    0.000    0.000    0.000    0.000 orc.py:1(<module>)
        1    0.000    0.000    0.046    0.046 origin_info.py:15(<module>)
        1    0.000    0.000    0.000    0.000 origin_info.py:160(_Function)
        1    0.000    0.000    0.000    0.000 origin_info.py:166(OriginResolver)
        1    0.000    0.000    0.000    0.000 origin_info.py:35(LineLocation)
        1    0.000    0.000    0.000    0.000 origin_info.py:46(Location)
        1    0.000    0.000    0.000    0.000 origin_info.py:62(OriginInfo)
        1    0.000    0.000    2.305    2.305 orthogonal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orthogonal.py:122(orthopoly1d)
        2    0.000    0.000    0.000    0.000 os.py:1073(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:42(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:46(<listcomp>)
        1    0.000    0.000    0.000    0.000 os.py:613(get_exec_path)
      114    0.000    0.000    0.001    0.000 os.py:670(__getitem__)
        5    0.000    0.000    0.000    0.000 os.py:678(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:684(__delitem__)
        4    0.000    0.000    0.000    0.000 os.py:710(setdefault)
      126    0.000    0.000    0.000    0.000 os.py:748(encode)
       18    0.000    0.000    0.000    0.000 os.py:752(decode)
       32    0.000    0.000    0.000    0.000 os.py:766(getenv)
       13    0.000    0.000    0.000    0.000 os.py:800(fsencode)
        1    0.000    0.000    1.197    1.197 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      316    0.000    0.000    0.000    0.000 overrides.py:124(array_function_dispatch)
      316    0.001    0.000    0.034    0.000 overrides.py:166(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:202(array_function_from_dispatcher)
       23    0.000    0.000    0.002    0.000 overrides.py:206(decorator)
      286    0.001    0.000    0.006    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.000    0.000 package_data.py:1(<module>)
        1    0.001    0.001    0.263    0.263 packages.py:1(<module>)
        1    0.000    0.000    0.000    0.000 packed_distributed_variable.py:15(<module>)
        1    0.000    0.000    0.000    0.000 packed_distributed_variable.py:247(PackedVarAndDevice)
        1    0.000    0.000    0.000    0.000 packed_distributed_variable.py:28(PackedDistributedVariable)
        1    0.000    0.000    0.026    0.026 packer.py:15(<module>)
        1    0.000    0.000    2.033    2.033 pairwise.py:10(<module>)
        2    0.000    0.000    1.358    0.679 parallel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:100(_FuncWrapper)
        1    0.000    0.000    0.000    0.000 parallel.py:135(parallel_backend)
        1    0.000    0.000    0.000    0.000 parallel.py:268(BatchedCalls)
        1    0.000    0.000    0.000    0.000 parallel.py:27(Parallel)
        1    0.000    0.000    0.000    0.000 parallel.py:360(BatchCompletionCallBack)
        1    0.000    0.000    0.000    0.000 parallel.py:440(Parallel)
        1    0.000    0.000    0.868    0.868 parallel_device.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parallel_device.py:53(ParallelDevice)
        1    0.000    0.000    0.060    0.060 parameter_server_strategy.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:162(ParameterServerStrategyExtended)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy.py:50(ParameterServerStrategyV1)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy_v2.py:43(ParameterServerStrategyV2)
        1    0.000    0.000    0.000    0.000 parameter_server_strategy_v2.py:480(ParameterServerStrategyV2Extended)
        1    0.000    0.000    0.630    0.630 parameterized.py:15(<module>)
        1    0.000    0.000    0.000    0.000 parameterized.py:232(NoTestsError)
        1    0.000    0.000    0.000    0.000 parameterized.py:236(DuplicateTestNameError)
        1    0.000    0.000    0.000    0.000 parameterized.py:268(_ParameterizedTestIter)
        1    0.000    0.000    0.000    0.000 parameterized.py:547(TestGeneratorMetaclass)
        1    0.000    0.000    0.000    0.000 parameterized.py:550(__new__)
        1    0.000    0.000    0.000    0.000 parameterized.py:637(TestCase)
        1    0.000    0.000    0.001    0.001 parquet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:124(PyArrowImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:229(FastParquetImpl)
        1    0.000    0.000    0.000    0.000 parquet.py:88(BaseImpl)
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:127(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:135(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:143(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:180(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:210(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:315(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:328(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:334(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:347(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:353(_fix_result_transcoding)
